,label,text,text_clean,remove_stop
2120,spam,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,"['123', 'Congratulations', 'in', 'this', 'weeks', 'competition', 'draw', 'u', 'have', 'won', 'the', '1450', 'prize', 'to', 'claim', 'just', 'call', '09050002311', 'b4280703', 'TCsstop', 'SMS', '08718727868', 'Over', '18', 'only', '150ppm']","['123', 'Congratulations', 'weeks', 'competition', 'draw', 'u', '1450', 'prize', 'claim', 'call', '09050002311', 'b4280703', 'TCsstop', 'SMS', '08718727868', 'Over', '18', '150ppm']"
2121,ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT","['Beautiful', 'Truth', 'against', 'Gravity', 'Read', 'carefully', 'Our', 'heart', 'feels', 'light', 'when', 'someone', 'is', 'in', 'it', 'But', 'it', 'feels', 'very', 'heavy', 'when', 'someone', 'leaves', 'it', 'GOOD', 'NIGHT']","['Beautiful', 'Truth', 'Gravity', 'Read', 'carefully', 'Our', 'heart', 'feels', 'light', 'someone', 'But', 'feels', 'heavy', 'someone', 'leaves', 'GOOD', 'NIGHT']"
2122,ham,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.","['Sorry', 'im', 'getting', 'up', 'now', 'feel', 'really', 'bad', 'totally', 'rejected', 'that', 'kinda', 'me', 'thing']","['Sorry', 'im', 'getting', 'feel', 'really', 'bad', 'totally', 'rejected', 'kinda', 'thing']"
2123,ham,You do got a shitload of diamonds though,"['You', 'do', 'got', 'a', 'shitload', 'of', 'diamonds', 'though']","['You', 'got', 'shitload', 'diamonds', 'though']"
2124,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,"['Tessypls', 'do', 'me', 'a', 'favor', 'Pls', 'convey', 'my', 'birthday', 'wishes', 'to', 'Nimyapls', 'dnt', 'forget', 'it', 'Today', 'is', 'her', 'birthday', 'Shijas']","['Tessypls', 'favor', 'Pls', 'convey', 'birthday', 'wishes', 'Nimyapls', 'dnt', 'forget', 'Today', 'birthday', 'Shijas']"
2125,ham,Well I'm going to be an aunty!,"['Well', 'Im', 'going', 'to', 'be', 'an', 'aunty']","['Well', 'Im', 'going', 'aunty']"
2126,ham,Mine here like all fr china then so noisy.,"['Mine', 'here', 'like', 'all', 'fr', 'china', 'then', 'so', 'noisy']","['Mine', 'like', 'fr', 'china', 'noisy']"
2127,ham,Later i guess. I needa do mcat study too.,"['Later', 'i', 'guess', 'I', 'needa', 'do', 'mcat', 'study', 'too']","['Later', 'guess', 'I', 'needa', 'mcat', 'study']"
2128,ham,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),"['Sfrom', 'the', 'training', 'manual', 'it', 'show', 'there', 'is', 'no', 'tech', 'processits', 'all', 'about', 'password', 'reset', 'and', 'troubleshooting']","['Sfrom', 'training', 'manual', 'show', 'tech', 'processits', 'password', 'reset', 'troubleshooting']"
2129,spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,"['Your', 'B4U', 'voucher', 'wc', '2703', 'is', 'MARSMS', 'Log', 'onto', 'wwwB4Utelecom', 'for', 'discount', 'credit', 'To', 'opt', 'out', 'reply', 'stop', 'Customer', 'care', 'call', '08717168528']","['Your', 'B4U', 'voucher', 'wc', '2703', 'MARSMS', 'Log', 'onto', 'wwwB4Utelecom', 'discount', 'credit', 'To', 'opt', 'reply', 'stop', 'Customer', 'care', 'call', '08717168528']"
2130,ham,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.","['Spoke', 'with', 'uncle', 'john', 'today', 'He', 'strongly', 'feels', 'that', 'you', 'need', 'to', 'sacrifice', 'to', 'keep', 'me', 'here', 'Hes', 'going', 'to', 'call', 'you', 'When', 'he', 'does', 'i', 'beg', 'you', 'to', 'just', 'listen', 'Dont', 'make', 'any', 'promises', 'or', 'make', 'it', 'clear', 'things', 'are', 'not', 'easy', 'And', 'i', 'need', 'you', 'to', 'please', 'let', 'us', 'work', 'things', 'out', 'As', 'long', 'as', 'i', 'keep', 'expecting', 'help', 'my', 'creativity', 'will', 'be', 'stifled', 'so', 'pls', 'just', 'keep', 'him', 'happy', 'no', 'promises', 'on', 'your', 'part']","['Spoke', 'uncle', 'john', 'today', 'He', 'strongly', 'feels', 'need', 'sacrifice', 'keep', 'Hes', 'going', 'call', 'When', 'beg', 'listen', 'Dont', 'make', 'promises', 'make', 'clear', 'things', 'easy', 'And', 'need', 'please', 'let', 'us', 'work', 'things', 'As', 'long', 'keep', 'expecting', 'help', 'creativity', 'stifled', 'pls', 'keep', 'happy', 'promises', 'part']"
2131,ham,If he started searching he will get job in few days.he have great potential and talent.,"['If', 'he', 'started', 'searching', 'he', 'will', 'get', 'job', 'in', 'few', 'dayshe', 'have', 'great', 'potential', 'and', 'talent']","['If', 'started', 'searching', 'get', 'job', 'dayshe', 'great', 'potential', 'talent']"
2132,ham,"Carlos took a while (again), we leave in a minute","['Carlos', 'took', 'a', 'while', 'again', 'we', 'leave', 'in', 'a', 'minute']","['Carlos', 'took', 'leave', 'minute']"
2133,ham,Well done and ! luv ya all ,"['Well', 'done', 'and', 'luv', 'ya', 'all', '']","['Well', 'done', 'luv', 'ya', '']"
2134,ham,Then why you came to hostel.,"['Then', 'why', 'you', 'came', 'to', 'hostel']","['Then', 'came', 'hostel']"
2135,ham,K still are you loving me.,"['K', 'still', 'are', 'you', 'loving', 'me']","['K', 'still', 'loving']"
2136,ham,But i juz remembered i gotta bathe my dog today..,"['But', 'i', 'juz', 'remembered', 'i', 'gotta', 'bathe', 'my', 'dog', 'today']","['But', 'juz', 'remembered', 'gotta', 'bathe', 'dog', 'today']"
2137,ham,After the drug she will be able to eat.,"['After', 'the', 'drug', 'she', 'will', 'be', 'able', 'to', 'eat']","['After', 'drug', 'able', 'eat']"
2138,ham,Alright took the morphine. Back in yo.,"['Alright', 'took', 'the', 'morphine', 'Back', 'in', 'yo']","['Alright', 'took', 'morphine', 'Back', 'yo']"
2139,ham,You see the requirements please,"['You', 'see', 'the', 'requirements', 'please']","['You', 'see', 'requirements', 'please']"
2140,ham,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,"['You', 'stayin', 'out', 'of', 'trouble', 'strangersaw', 'Dave', 'the', 'other', 'day', 'he', 's', 'sorted', 'nowstill', 'with', 'me', 'bloke', 'when', 'u', 'gona', 'get', 'a', 'girl', 'MRur', 'mum', 'still', 'Thinks', 'we', 'will', 'get', '2GETHA', '']","['You', 'stayin', 'trouble', 'strangersaw', 'Dave', 'day', 'sorted', 'nowstill', 'bloke', 'u', 'gona', 'get', 'girl', 'MRur', 'mum', 'still', 'Thinks', 'get', '2GETHA', '']"
2141,spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,"['FreeMsg', 'Hey', 'Im', 'Buffy', '25', 'and', 'love', 'to', 'satisfy', 'men', 'Home', 'alone', 'feeling', 'randy', 'Reply', '2', 'C', 'my', 'PIX', 'QlynnBV', 'Help08700621170150p', 'a', 'msg', 'Send', 'stop', 'to', 'stop', 'txts']","['FreeMsg', 'Hey', 'Im', 'Buffy', '25', 'love', 'satisfy', 'men', 'Home', 'alone', 'feeling', 'randy', 'Reply', '2', 'C', 'PIX', 'QlynnBV', 'Help08700621170150p', 'msg', 'Send', 'stop', 'stop', 'txts']"
2142,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop","['Sunshine', 'Hols', 'To', 'claim', 'ur', 'med', 'holiday', 'send', 'a', 'stamped', 'self', 'address', 'envelope', 'to', 'Drinks', 'on', 'Us', 'UK', 'PO', 'Box', '113', 'Bray', 'Wicklow', 'Eire', 'Quiz', 'Starts', 'Saturday', 'Unsub', 'Stop']","['Sunshine', 'Hols', 'To', 'claim', 'ur', 'med', 'holiday', 'send', 'stamped', 'self', 'address', 'envelope', 'Drinks', 'Us', 'UK', 'PO', 'Box', '113', 'Bray', 'Wicklow', 'Eire', 'Quiz', 'Starts', 'Saturday', 'Unsub', 'Stop']"
2143,ham,So can collect ur laptop?,"['So', 'can', 'collect', 'ur', 'laptop']","['So', 'collect', 'ur', 'laptop']"
2144,ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.","['Ok', 'Can', 'be', 'later', 'showing', 'around', '8830', 'if', 'you', 'want', 'cld', 'have', 'drink', 'before', 'Wld', 'prefer', 'not', 'to', 'spend', 'money', 'on', 'nosh', 'if', 'you', 'dont', 'mind', 'as', 'doing', 'that', 'nxt', 'wk']","['Ok', 'Can', 'later', 'showing', 'around', '8830', 'want', 'cld', 'drink', 'Wld', 'prefer', 'spend', 'money', 'nosh', 'dont', 'mind', 'nxt', 'wk']"
2145,ham,I will once i get home,"['I', 'will', 'once', 'i', 'get', 'home']","['I', 'get', 'home']"
2146,ham,Waaaat?? Lololo ok next time then!,"['Waaaat', 'Lololo', 'ok', 'next', 'time', 'then']","['Waaaat', 'Lololo', 'ok', 'next', 'time']"
2147,ham,"The table's occupied, I'm waiting by the tree","['The', 'tables', 'occupied', 'Im', 'waiting', 'by', 'the', 'tree']","['The', 'tables', 'occupied', 'Im', 'waiting', 'tree']"
2148,ham,I surely dont forgot to come:)i will always be in touch in with you:-),"['I', 'surely', 'dont', 'forgot', 'to', 'comei', 'will', 'always', 'be', 'in', 'touch', 'in', 'with', 'you']","['I', 'surely', 'dont', 'forgot', 'comei', 'always', 'touch']"
2149,ham,Hi kindly give us back our documents which we submitted for loan from STAPATI,"['Hi', 'kindly', 'give', 'us', 'back', 'our', 'documents', 'which', 'we', 'submitted', 'for', 'loan', 'from', 'STAPATI']","['Hi', 'kindly', 'give', 'us', 'back', 'documents', 'submitted', 'loan', 'STAPATI']"
2150,ham,I dont have i shall buy one dear,"['I', 'dont', 'have', 'i', 'shall', 'buy', 'one', 'dear']","['I', 'dont', 'shall', 'buy', 'one', 'dear']"
2151,ham,Oh god i am happy to see your message after 3 days,"['Oh', 'god', 'i', 'am', 'happy', 'to', 'see', 'your', 'message', 'after', '3', 'days']","['Oh', 'god', 'happy', 'see', 'message', '3', 'days']"
2152,ham,What year. And how many miles.,"['What', 'year', 'And', 'how', 'many', 'miles']","['What', 'year', 'And', 'many', 'miles']"
2153,ham,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,"['Hey', 'cutie', 'How', 'goes', 'it', 'Here', 'in', 'WALES', 'its', 'kinda', 'ok', 'There', 'is', 'like', 'hills', 'and', 'shit', 'but', 'i', 'still', 'avent', 'killed', 'myself', '']","['Hey', 'cutie', 'How', 'goes', 'Here', 'WALES', 'kinda', 'ok', 'There', 'like', 'hills', 'shit', 'still', 'avent', 'killed', '']"
2154,ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!","['Sad', 'story', 'of', 'a', 'Man', 'Last', 'week', 'was', 'my', 'bday', 'My', 'Wife', 'didnt', 'wish', 'me', 'My', 'Parents', 'forgot', 'n', 'so', 'did', 'my', 'Kids', 'I', 'went', 'to', 'work', 'Even', 'my', 'Colleagues', 'did', 'not', 'wish', 'As', 'I', 'entered', 'my', 'cabin', 'my', 'PA', 'said', 'Happy', 'Bday', 'Boss', 'I', 'felt', 'special', 'She', 'askd', 'me', '4', 'lunch', 'After', 'lunch', 'she', 'invited', 'me', 'to', 'her', 'apartment', 'We', 'went', 'there', 'She', 'said', 'do', 'u', 'mind', 'if', 'I', 'go', 'into', 'the', 'bedroom', 'for', 'a', 'minute', 'OK', 'I', 'sed', 'in', 'a', 'sexy', 'mood', 'She', 'came', 'out', '5', 'minuts', 'latr', 'wid', 'a', 'caken', 'My', 'Wife', 'My', 'Parents', 'My', 'Kidz', 'My', 'Friends', 'n', 'My', 'Colleagues', 'All', 'screaming', 'SURPRISE', 'and', 'I', 'was', 'waiting', 'on', 'the', 'sofa', 'NAKED']","['Sad', 'story', 'Man', 'Last', 'week', 'bday', 'My', 'Wife', 'didnt', 'wish', 'My', 'Parents', 'forgot', 'n', 'Kids', 'I', 'went', 'work', 'Even', 'Colleagues', 'wish', 'As', 'I', 'entered', 'cabin', 'PA', 'said', 'Happy', 'Bday', 'Boss', 'I', 'felt', 'special', 'She', 'askd', '4', 'lunch', 'After', 'lunch', 'invited', 'apartment', 'We', 'went', 'She', 'said', 'u', 'mind', 'I', 'go', 'bedroom', 'minute', 'OK', 'I', 'sed', 'sexy', 'mood', 'She', 'came', '5', 'minuts', 'latr', 'wid', 'caken', 'My', 'Wife', 'My', 'Parents', 'My', 'Kidz', 'My', 'Friends', 'n', 'My', 'Colleagues', 'All', 'screaming', 'SURPRISE', 'I', 'waiting', 'sofa', 'NAKED']"
2155,ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,"['I', 'think', 'you', 'should', 'go', 'the', 'honesty', 'road', 'Call', 'the', 'bank', 'tomorrow', 'Its', 'the', 'tough', 'decisions', 'that', 'make', 'us', 'great', 'people']","['I', 'think', 'go', 'honesty', 'road', 'Call', 'bank', 'tomorrow', 'Its', 'tough', 'decisions', 'make', 'us', 'great', 'people']"
2156,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,"['FREE', 'for', '1st', 'week', 'No1', 'Nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'just', 'txt', 'NOKIA', 'to', '87077', 'Get', 'txting', 'and', 'tell', 'ur', 'mates', 'zed', 'POBox', '36504', 'W45WQ', 'norm150ptone', '16']","['FREE', '1st', 'week', 'No1', 'Nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'NOKIA', '87077', 'Get', 'txting', 'tell', 'ur', 'mates', 'zed', 'POBox', '36504', 'W45WQ', 'norm150ptone', '16']"
2157,ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,"['No', 'Its', 'not', 'specialisation', 'Can', 'work', 'but', 'its', 'slave', 'labor', 'Will', 'look', 'for', 'it', 'this', 'month', 'sha', 'cos', 'no', 'shakara', '4', 'beggar']","['No', 'Its', 'specialisation', 'Can', 'work', 'slave', 'labor', 'Will', 'look', 'month', 'sha', 'cos', 'shakara', '4', 'beggar']"
2158,ham,Is she replying. Has boye changed his phone number,"['Is', 'she', 'replying', 'Has', 'boye', 'changed', 'his', 'phone', 'number']","['Is', 'replying', 'Has', 'boye', 'changed', 'phone', 'number']"
2159,ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)","['1', 'Go', 'to', 'write', 'msg', '2', 'Put', 'on', 'Dictionary', 'mode', '3Cover', 'the', 'screen', 'with', 'hand', '4Press', 'ltgt', '5Gently', 'remove', 'Ur', 'hand', 'Its', 'interesting']","['1', 'Go', 'write', 'msg', '2', 'Put', 'Dictionary', 'mode', '3Cover', 'screen', 'hand', '4Press', 'ltgt', '5Gently', 'remove', 'Ur', 'hand', 'Its', 'interesting']"
2160,ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,"['hi', 'my', 'darlin', 'im', 'on', 'my', 'way', 'to', 'London', 'and', 'we', 'have', 'just', 'been', 'smashed', 'into', 'by', 'another', 'driver', 'and', 'have', 'a', 'big', 'dent', 'im', 'really', 'missing', 'u', 'what', 'have', 'u', 'been', 'up', 'to', 'xxx']","['hi', 'darlin', 'im', 'way', 'London', 'smashed', 'another', 'driver', 'big', 'dent', 'im', 'really', 'missing', 'u', 'u', 'xxx']"
2161,ham,"Nothing really, just making sure everybody's up to speed","['Nothing', 'really', 'just', 'making', 'sure', 'everybodys', 'up', 'to', 'speed']","['Nothing', 'really', 'making', 'sure', 'everybodys', 'speed']"
2162,ham,I'm not coming home 4 dinner.,"['Im', 'not', 'coming', 'home', '4', 'dinner']","['Im', 'coming', 'home', '4', 'dinner']"
2163,ham,"Thank you. And by the way, I just lost.","['Thank', 'you', 'And', 'by', 'the', 'way', 'I', 'just', 'lost']","['Thank', 'And', 'way', 'I', 'lost']"
2164,ham,Yes.he have good crickiting mind,"['Yeshe', 'have', 'good', 'crickiting', 'mind']","['Yeshe', 'good', 'crickiting', 'mind']"
2165,ham,Thx. All will be well in a few months,"['Thx', 'All', 'will', 'be', 'well', 'in', 'a', 'few', 'months']","['Thx', 'All', 'well', 'months']"
2166,spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary","['Shop', 'till', 'u', 'Drop', 'IS', 'IT', 'YOU', 'either', '10K', '5K', '500', 'Cash', 'or', '100', 'Travel', 'voucher', 'Call', 'now', '09064011000', 'NTT', 'PO', 'Box', 'CR01327BT', 'fixedline', 'Cost', '150ppm', 'mobile', 'vary']","['Shop', 'till', 'u', 'Drop', 'IS', 'IT', 'YOU', 'either', '10K', '5K', '500', 'Cash', '100', 'Travel', 'voucher', 'Call', '09064011000', 'NTT', 'PO', 'Box', 'CR01327BT', 'fixedline', 'Cost', '150ppm', 'mobile', 'vary']"
2167,ham,"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO","['CAN', 'I', 'PLEASE', 'COME', 'UP', 'NOW', 'IMIN', 'TOWNDONTMATTER', 'IF', 'URGOIN', 'OUTL8RJUST', 'REALLYNEED', '2DOCDPLEASE', 'DONTPLEASE', 'DONTIGNORE', 'MYCALLSU', 'NO', 'THECD', 'ISVIMPORTANT', 'TOME', '4', '2MORO']","['CAN', 'I', 'PLEASE', 'COME', 'UP', 'NOW', 'IMIN', 'TOWNDONTMATTER', 'IF', 'URGOIN', 'OUTL8RJUST', 'REALLYNEED', '2DOCDPLEASE', 'DONTPLEASE', 'DONTIGNORE', 'MYCALLSU', 'NO', 'THECD', 'ISVIMPORTANT', 'TOME', '4', '2MORO']"
2168,ham,I wont. So wat's wit the guys,"['I', 'wont', 'So', 'wats', 'wit', 'the', 'guys']","['I', 'wont', 'So', 'wats', 'wit', 'guys']"
2169,ham,Yavnt tried yet and never played original either,"['Yavnt', 'tried', 'yet', 'and', 'never', 'played', 'original', 'either']","['Yavnt', 'tried', 'yet', 'never', 'played', 'original', 'either']"
2170,ham,"Hiya, had a good day? Have you spoken to since the weekend?","['Hiya', 'had', 'a', 'good', 'day', 'Have', 'you', 'spoken', 'to', 'since', 'the', 'weekend']","['Hiya', 'good', 'day', 'Have', 'spoken', 'since', 'weekend']"
2171,ham,See? I thought it all through,"['See', 'I', 'thought', 'it', 'all', 'through']","['See', 'I', 'thought']"
2172,ham,I'm at work. Please call,"['Im', 'at', 'work', 'Please', 'call']","['Im', 'work', 'Please', 'call']"
2173,ham,get ready to moan and scream :),"['get', 'ready', 'to', 'moan', 'and', 'scream', '']","['get', 'ready', 'moan', 'scream', '']"
2174,ham,Oh k :)why you got job then whats up?,"['Oh', 'k', 'why', 'you', 'got', 'job', 'then', 'whats', 'up']","['Oh', 'k', 'got', 'job', 'whats']"
2175,ham,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday","['I', 'dont', 'think', 'so', 'You', 'dont', 'need', 'to', 'be', 'going', 'out', 'that', 'late', 'on', 'a', 'school', 'night', 'ESPECIALLY', 'when', 'the', 'one', 'class', 'you', 'have', 'is', 'the', 'one', 'you', 'missed', 'last', 'wednesday', 'and', 'probably', 'failed', 'a', 'test', 'in', 'on', 'friday']","['I', 'dont', 'think', 'You', 'dont', 'need', 'going', 'late', 'school', 'night', 'ESPECIALLY', 'one', 'class', 'one', 'missed', 'last', 'wednesday', 'probably', 'failed', 'test', 'friday']"
2176,ham,And popping &lt;#&gt; ibuprofens was no help.,"['And', 'popping', 'ltgt', 'ibuprofens', 'was', 'no', 'help']","['And', 'popping', 'ltgt', 'ibuprofens', 'help']"
2177,ham,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea","['Babe', 'How', 'goes', 'that', 'day', 'What', 'are', 'you', 'doing', 'Where', 'are', 'you', 'I', 'sip', 'my', 'cappuccino', 'and', 'think', 'of', 'you', 'my', 'love', 'I', 'send', 'a', 'kiss', 'to', 'you', 'from', 'across', 'the', 'sea']","['Babe', 'How', 'goes', 'day', 'What', 'Where', 'I', 'sip', 'cappuccino', 'think', 'love', 'I', 'send', 'kiss', 'across', 'sea']"
